股票代码,股票名称,市场,分类,类型
600703,三安光电,A股,上证A股,股票
603538,美诺华,A股,上证A股,股票
605188,国光连锁,A股,上证A股,股票
603773,沃格光电,A股,上证A股,股票
601010,文峰股份,A股,上证A股,股票
600426,华鲁恒升,A股,上证A股,股票
603939,益丰药房,A股,上证A股,股票
688056,莱伯泰科,A股,上证A股,股票
688101,三达膜,A股,上证A股,股票
605286,同力日升,A股,上证A股,股票
600249,两面针,A股,上证A股,股票
600285,羚锐制药,A股,上证A股,股票
688038,中科通达,A股,上证A股,股票
603992,松霖科技,A股,上证A股,股票
603976,正川股份,A股,上证A股,股票
603000,人民网,A股,上证A股,股票
603990,XR麦迪科,A股,上证A股,股票
688105,诺唯赞,A股,上证A股,股票
600316,洪都航空,A股,上证A股,股票
600051,宁波联合,A股,上证A股,股票
601811,新华文轩,A股,上证A股,股票
601128,常熟银行,A股,上证A股,股票
603615,茶花股份,A股,上证A股,股票
601658,邮储银行,A股,上证A股,股票
600543,莫高股份,A股,上证A股,股票
600966,博汇纸业,A股,上证A股,股票
688560,明冠新材,A股,上证A股,股票
600377,宁沪高速,A股,上证A股,股票
603888,新华网,A股,上证A股,股票
688323,瑞华泰,A股,上证A股,股票
600875,东方电气,A股,上证A股,股票
601882,海天精工,A股,上证A股,股票
603105,芯能科技,A股,上证A股,股票
600908,无锡银行,A股,上证A股,股票
605507,国邦医药,A股,上证A股,股票
600821,金开新能,A股,上证A股,股票
601881,中国银河,A股,上证A股,股票
600713,南京医药,A股,上证A股,股票
601877,正泰电器,A股,上证A股,股票
600184,光电股份,A股,上证A股,股票
600035,楚天高速,A股,上证A股,股票
605122,四方新材,A股,上证A股,股票
601166,兴业银行,A股,上证A股,股票
603511,爱慕股份,A股,上证A股,股票
688148,芳源股份,A股,上证A股,股票
600926,杭州银行,A股,上证A股,股票
688246,嘉和美康,A股,上证A股,股票
603836,海程邦达,A股,上证A股,股票
600103,青山纸业,A股,上证A股,股票
688553,汇宇制药-W,A股,上证A股,股票
603056,德邦股份,A股,上证A股,股票
688016,心脉医疗,A股,上证A股,股票
600662,外服控股,A股,上证A股,股票
600163,中闽能源,A股,上证A股,股票
600155,华创阳安,A股,上证A股,股票
688200,华峰测控,A股,上证A股,股票
605399,晨光新材,A股,上证A股,股票
600538,国发股份,A股,上证A股,股票
605178,时空科技,A股,上证A股,股票
600724,宁波富达,A股,上证A股,股票
603308,应流股份,A股,上证A股,股票
600497,驰宏锌锗,A股,上证A股,股票
600030,中信证券,A股,上证A股,股票
600548,深高速,A股,上证A股,股票
603639,海利尔,A股,上证A股,股票
688799,华纳药厂,A股,上证A股,股票
600828,茂业商业,A股,上证A股,股票
605086,龙高股份,A股,上证A股,股票
603860,中公高科,A股,上证A股,股票
688766,普冉股份,A股,上证A股,股票
603931,格林达,A股,上证A股,股票
605196,华通线缆,A股,上证A股,股票
600693,东百集团,A股,上证A股,股票
688611,杭州柯林,A股,上证A股,股票
601702,华峰铝业,A股,上证A股,股票
603871,嘉友国际,A股,上证A股,股票
603039,ST泛微,A股,上证A股,股票
689009,九号公司-WD,A股,上证A股,股票
600444,国机通用,A股,上证A股,股票
603026,XD石大胜,A股,上证A股,股票
603816,顾家家居,A股,上证A股,股票
603889,新澳股份,A股,上证A股,股票
688679,通源环境,A股,上证A股,股票
601865,福莱特,A股,上证A股,股票
603737,三棵树,A股,上证A股,股票
600075,新疆天业,A股,上证A股,股票
688047,C龙芯,A股,上证A股,股票
688329,XD艾隆科,A股,上证A股,股票
603256,宏和科技,A股,上证A股,股票
601311,骆驼股份,A股,上证A股,股票
603001,奥康国际,A股,上证A股,股票
688312,燕麦科技,A股,上证A股,股票
605199,葫芦娃,A股,上证A股,股票
600318,新力金融,A股,上证A股,股票
600594,益佰制药,A股,上证A股,股票
600153,建发股份,A股,上证A股,股票
600012,皖通高速,A股,上证A股,股票
605008,长鸿高科,A股,上证A股,股票
688109,品茗股份,A股,上证A股,股票
603605,珀莱雅,A股,上证A股,股票
603033,三维股份,A股,上证A股,股票
600694,大商股份,A股,上证A股,股票
601878,浙商证券,A股,上证A股,股票
688272,富吉瑞,A股,上证A股,股票
603079,圣达生物,A股,上证A股,股票
600892,大晟文化,A股,上证A股,股票
600239,ST云城,A股,上证A股,股票
688112,鼎阳科技,A股,上证A股,股票
603301,振德医疗,A股,上证A股,股票
600130,波导股份,A股,上证A股,股票
600730,中国高科,A股,上证A股,股票
688819,天能股份,A股,上证A股,股票
603093,南华期货,A股,上证A股,股票
601801,皖新传媒,A股,上证A股,股票
600848,上海临港,A股,上证A股,股票
605287,德才股份,A股,上证A股,股票
600836,上海易连,A股,上证A股,股票
601838,成都银行,A股,上证A股,股票
688678,福立旺,A股,上证A股,股票
600057,厦门象屿,A股,上证A股,股票
603392,万泰生物,A股,上证A股,股票
603028,赛福天,A股,上证A股,股票
605555,德昌股份,A股,上证A股,股票
600773,西藏城投,A股,上证A股,股票
600630,龙头股份,A股,上证A股,股票
603221,爱丽家居,A股,上证A股,股票
600302,标准股份,A股,上证A股,股票
688218,江苏北人,A股,上证A股,股票
601088,中国神华,A股,上证A股,股票
688006,杭可科技,A股,上证A股,股票
603598,引力传媒,A股,上证A股,股票
600509,天富能源,A股,上证A股,股票
600645,中源协和,A股,上证A股,股票
600021,上海电力,A股,上证A股,股票
603685,晨丰科技,A股,上证A股,股票
688090,瑞松科技,A股,上证A股,股票
600858,银座股份,A股,上证A股,股票
688396,华润微,A股,上证A股,股票
600512,腾达建设,A股,上证A股,股票
600020,中原高速,A股,上证A股,股票
603718,海利生物,A股,上证A股,股票
600697,欧亚集团,A股,上证A股,股票
688010,福光股份,A股,上证A股,股票
688036,传音控股,A股,上证A股,股票
600636,国新文化,A股,上证A股,股票
600399,抚顺特钢,A股,上证A股,股票
603050,科林电气,A股,上证A股,股票
600416,湘电股份,A股,上证A股,股票
600927,永安期货,A股,上证A股,股票
603212,赛伍技术,A股,上证A股,股票
600396,金山股份,A股,上证A股,股票
605098,行动教育,A股,上证A股,股票
600378,昊华科技,A股,上证A股,股票
603396,金辰股份,A股,上证A股,股票
600615,*ST丰华,A股,上证A股,股票
688117,圣诺生物,A股,上证A股,股票
601952,苏垦农发,A股,上证A股,股票
600586,金晶科技,A股,上证A股,股票
603360,百傲化学,A股,上证A股,股票
600761,安徽合力,A股,上证A股,股票
600176,中国巨石,A股,上证A股,股票
600048,保利发展,A股,上证A股,股票
605299,舒华体育,A股,上证A股,股票
688126,沪硅产业-U,A股,上证A股,股票
600076,康欣新材,A股,上证A股,股票
600137,浪莎股份,A股,上证A股,股票
688658,悦康药业,A股,上证A股,股票
688633,星球石墨,A股,上证A股,股票
600290,ST华仪,A股,上证A股,股票
603508,思维列控,A股,上证A股,股票
600874,创业环保,A股,上证A股,股票
688027,国盾量子,A股,上证A股,股票
600906,财达证券,A股,上证A股,股票
600406,国电南瑞,A股,上证A股,股票
600459,贵研铂业,A股,上证A股,股票
600992,贵绳股份,A股,上证A股,股票
600787,中储股份,A股,上证A股,股票
688728,格科微,A股,上证A股,股票
600764,中国海防,A股,上证A股,股票
603588,高能环境,A股,上证A股,股票
605333,沪光股份,A股,上证A股,股票
688087,英科再生,A股,上证A股,股票
601900,南方传媒,A股,上证A股,股票
603611,诺力股份,A股,上证A股,股票
600565,迪马股份,A股,上证A股,股票
600851,海欣股份,A股,上证A股,股票
601618,中国中冶,A股,上证A股,股票
688206,概伦电子,A股,上证A股,股票
601588,北辰实业,A股,上证A股,股票
600409,三友化工,A股,上证A股,股票
600346,恒力石化,A股,上证A股,股票
601601,中国太保,A股,上证A股,股票
600486,扬农化工,A股,上证A股,股票
688033,天宜上佳,A股,上证A股,股票
600976,健民集团,A股,上证A股,股票
600660,福耀玻璃,A股,上证A股,股票
603095,越剑智能,A股,上证A股,股票
688002,睿创微纳,A股,上证A股,股票
603638,艾迪精密,A股,上证A股,股票
600200,江苏吴中,A股,上证A股,股票
603979,金诚信,A股,上证A股,股票
600499,科达制造,A股,上证A股,股票
600738,丽尚国潮,A股,上证A股,股票
600692,亚通股份,A股,上证A股,股票
688315,诺禾致源,A股,上证A股,股票
603108,润达医疗,A股,上证A股,股票
605298,必得科技,A股,上证A股,股票
688310,迈得医疗,A股,上证A股,股票
688163,赛伦生物,A股,上证A股,股票
603216,梦天家居,A股,上证A股,股票
600647,同达创业,A股,上证A股,股票
603213,镇洋发展,A股,上证A股,股票
600666,*ST瑞德,A股,上证A股,股票
600096,云天化,A股,上证A股,股票
600080,金花股份,A股,上证A股,股票
600958,东方证券,A股,上证A股,股票
600673,东阳光,A股,上证A股,股票
603042,华脉科技,A股,上证A股,股票
688388,嘉元科技,A股,上证A股,股票
600367,红星发展,A股,上证A股,股票
601519,大智慧,A股,上证A股,股票
603721,中广天择,A股,上证A股,股票
688180,君实生物-U,A股,上证A股,股票
600545,卓郎智能,A股,上证A股,股票
600967,内蒙一机,A股,上证A股,股票
688251,井松智能,A股,上证A股,股票
603129,春风动力,A股,上证A股,股票
600229,城市传媒,A股,上证A股,股票
600767,*ST运盛,A股,上证A股,股票
603882,金域医学,A股,上证A股,股票
600888,新疆众和,A股,上证A股,股票
600403,大有能源,A股,上证A股,股票
603096,新经典,A股,上证A股,股票
600802,福建水泥,A股,上证A股,股票
688625,呈和科技,A股,上证A股,股票
603825,华扬联众,A股,上证A股,股票
601668,XD中国建,A股,上证A股,股票
603687,大胜达,A股,上证A股,股票
603811,诚意药业,A股,上证A股,股票
605288,凯迪股份,A股,上证A股,股票
688055,龙腾光电,A股,上证A股,股票
600207,安彩高科,A股,上证A股,股票
600279,重庆港,A股,上证A股,股票
603757,大元泵业,A股,上证A股,股票
603655,朗博科技,A股,上证A股,股票
603906,龙蟠科技,A股,上证A股,股票
600439,瑞贝卡,A股,上证A股,股票
601985,中国核电,A股,上证A股,股票
600720,祁连山,A股,上证A股,股票
600258,XD首旅酒,A股,上证A股,股票
603122,合富中国,A股,上证A股,股票
600658,电子城,A股,上证A股,股票
600381,青海春天,A股,上证A股,股票
688561,奇安信-U,A股,上证A股,股票
600183,生益科技,A股,上证A股,股票
605296,神农集团,A股,上证A股,股票
603339,四方科技,A股,上证A股,股票
688385,复旦微电,A股,上证A股,股票
688369,致远互联,A股,上证A股,股票
603439,贵州三力,A股,上证A股,股票
601999,出版传媒,A股,上证A股,股票
600268,国电南自,A股,上证A股,股票
600866,星湖科技,A股,上证A股,股票
600613,神奇制药,A股,上证A股,股票
603377,东方时尚,A股,上证A股,股票
600664,哈药股份,A股,上证A股,股票
600019,XD宝钢股,A股,上证A股,股票
688179,阿拉丁,A股,上证A股,股票
600963,岳阳林纸,A股,上证A股,股票
600909,华安证券,A股,上证A股,股票
600516,方大炭素,A股,上证A股,股票
600084,中葡股份,A股,上证A股,股票
600449,宁夏建材,A股,上证A股,股票
600833,第一医药,A股,上证A股,股票
600468,百利电气,A股,上证A股,股票
603333,尚纬股份,A股,上证A股,股票
603303,得邦照明,A股,上证A股,股票
603799,华友钴业,A股,上证A股,股票
600355,精伦电子,A股,上证A股,股票
605111,新洁能,A股,上证A股,股票
688212,澳华内镜,A股,上证A股,股票
603429,集友股份,A股,上证A股,股票
603613,国联股份,A股,上证A股,股票
603196,日播时尚,A股,上证A股,股票
605318,法狮龙,A股,上证A股,股票
603080,新疆火炬,A股,上证A股,股票
600668,尖峰集团,A股,上证A股,股票
600718,东软集团,A股,上证A股,股票
605589,圣泉集团,A股,上证A股,股票
600744,华银电力,A股,上证A股,股票
600562,国睿科技,A股,上证A股,股票
603686,XD福龙马,A股,上证A股,股票
603520,司太立,A股,上证A股,股票
600746,江苏索普,A股,上证A股,股票
688082,盛美上海,A股,上证A股,股票
600373,中文传媒,A股,上证A股,股票
603123,翠微股份,A股,上证A股,股票
601816,京沪高铁,A股,上证A股,股票
603590,康辰药业,A股,上证A股,股票
603168,莎普爱思,A股,上证A股,股票
605580,恒盛能源,A股,上证A股,股票
601319,中国人保,A股,上证A股,股票
603556,海兴电力,A股,上证A股,股票
601566,九牧王,A股,上证A股,股票
605069,正和生态,A股,上证A股,股票
600058,五矿发展,A股,上证A股,股票
600769,祥龙电业,A股,上证A股,股票
603619,中曼石油,A股,上证A股,股票
603739,蔚蓝生物,A股,上证A股,股票
605258,协和电子,A股,上证A股,股票
600517,国网英大,A股,上证A股,股票
600975,新五丰,A股,上证A股,股票
600269,赣粤高速,A股,上证A股,股票
600345,长江通信,A股,上证A股,股票
600022,山东钢铁,A股,上证A股,股票
603839,安正时尚,A股,上证A股,股票
688559,海目星,A股,上证A股,股票
600079,人福医药,A股,上证A股,股票
600125,铁龙物流,A股,上证A股,股票
688622,禾信仪器,A股,上证A股,股票
600722,金牛化工,A股,上证A股,股票
603665,康隆达,A股,上证A股,股票
603017,中衡设计,A股,上证A股,股票
600638,新黄浦,A股,上证A股,股票
603648,畅联股份,A股,上证A股,股票
600581,八一钢铁,A股,上证A股,股票
601609,金田铜业,A股,上证A股,股票
688037,芯源微,A股,上证A股,股票
603195,公牛集团,A股,上证A股,股票
600610,中毅达,A股,上证A股,股票
600526,菲达环保,A股,上证A股,股票
601211,国泰君安,A股,上证A股,股票
601005,重庆钢铁,A股,上证A股,股票
688108,赛诺医疗,A股,上证A股,股票
603912,佳力图,A股,上证A股,股票
600479,千金药业,A股,上证A股,股票
600970,中材国际,A股,上证A股,股票
600711,盛屯矿业,A股,上证A股,股票
603868,飞科电器,A股,上证A股,股票
601921,浙版传媒,A股,上证A股,股票
688012,中微公司,A股,上证A股,股票
600326,西藏天路,A股,上证A股,股票
600523,贵航股份,A股,上证A股,股票
600837,海通证券,A股,上证A股,股票
603903,中持股份,A股,上证A股,股票
600710,苏美达,A股,上证A股,股票
601107,四川成渝,A股,上证A股,股票
688029,南微医学,A股,上证A股,股票
688222,成都先导,A股,上证A股,股票
688138,清溢光电,A股,上证A股,股票
600798,宁波海运,A股,上证A股,股票
601828,美凯龙,A股,上证A股,股票
601688,华泰证券,A股,上证A股,股票
605011,杭州热电,A股,上证A股,股票
688425,铁建重工,A股,上证A股,股票
605500,森林包装,A股,上证A股,股票
603958,哈森股份,A股,上证A股,股票
603041,美思德,A股,上证A股,股票
601929,吉视传媒,A股,上证A股,股票
600867,通化东宝,A股,上证A股,股票
603569,长久物流,A股,上证A股,股票
688081,兴图新科,A股,上证A股,股票
